Date,Time,kWh Forn,kWh Rec,kVARh Forn,kVARh Rec,Vll an mean,Vll bn mean,Vll cn mean,Ia mean,Ib mean,Ic mean,kWh FornCP,kWh RecCP,kVARh FornCP,kVARh RecCP
3/13/14,01:40:00000,769182129,0,0,66576515,40811824219,38054265625,41038527344,76818474,75063187,80579025,769182068,0,0,66576515
3/13/14,01:45:00000,772582520,0,0,63283470,40789367188,38342683594,41016710938,76974510,74959984,80912170,772582520,0,0,63283470
3/13/14,01:50:00000,766351746,0,0,66297432,40852835938,38067839844,41083566406,76372429,74644249,80432655,766351746,0,0,66297432
3/13/14,01:55:00000,765802856,0,0,66010605,40905988281,38113152344,41133785156,76263199,74530411,80171089,765802856,0,0,66010605
3/13/14,02:00:00000,763913025,0,0,66683014,40922562500,37982074219,41149964844,76189621,74324211,80135857,763913025,0,0,66683014
3/13/14,02:05:00000,758534485,0,0,70284111,40941929688,37930164063,41171464844,75711037,73702370,79779037,758534485,0,0,70284111
3/13/14,02:10:00000,761211792,0,0,68267998,40900023438,37954589844,41128332031,76015564,74092476,79904694,761211792,0,0,68267998
3/13/14,02:15:00000,759370972,0,0,68366158,40879656250,38048277344,41109226563,75871147,73749084,79700363,759370972,0,0,68366158
3/13/14,02:20:00000,756234253,0,0,70900795,40899171875,37807691406,41129097656,75649811,73623734,79655739,756234253,0,0,70900795
3/13/14,02:25:00000,753129883,0,0,71650963,40907695313,38013355469,41142664063,75331505,73076469,79101814,753129944,0,0,71650963
3/13/14,02:30:00000,752368042,0,0,71699448,40938371094,38195875000,41173246094,75014618,72977592,78789604,752368042,0,0,71699448
3/13/14,02:35:00000,749477051,0,0,72158501,40949535156,38151785156,41183386719,74798729,72590210,78597069,749477051,0,0,72158501
3/13/14,02:40:00000,747719482,0,0,73598473,40970250000,37979496094,41208914063,74807266,72428131,78559418,747719482,0,0,73598473
3/13/14,02:45:00000,749196594,0,0,70095154,40979167969,38556832031,41215625000,74416443,72238808,78227272,749196594,0,0,70095154
3/13/14,02:50:00000,751106934,0,0,68329163,40938691406,38587464844,41178765625,74529541,72491257,78458679,751106934,0,0,68329163
3/13/14,02:55:00000,751026550,0,0,67905457,40926761719,38535773438,41167195313,74568832,72548477,78475517,751026550,0,0,67905457
3/13/14,03:00:00000,749898987,0,0,69898750,40963574219,38390625000,41204808594,74567207,72525597,78384254,749898987,0,0,69898750
3/13/14,03:05:00000,747174072,0,0,70865669,40949035156,38247265625,41192027344,74103935,72542549,78446960,747174072,0,0,70865669
3/13/14,03:10:00000,740218445,0,0,73193375,40947679688,38183394531,41188996094,73596443,71801628,77817535,740218445,0,0,73193375
3/13/14,03:15:00000,740143555,0,0,73991699,40969082031,38108953125,41215476563,73776466,71807076,77675896,740143555,0,0,73991699
3/13/14,03:20:00000,741302917,0,0,73871277,40984464844,38085214844,41228914063,73880791,71948761,77768066,741302856,0,0,73871277
3/13/14,03:25:00000,740907349,0,0,76002678,41001324219,37878843750,41250710938,74105698,72084251,77701721,740907349,0,0,76002678
3/13/14,03:30:00000,736307373,0,0,78595222,40960750000,37705593750,41212847656,73677071,71792252,77662903,736307373,0,0,78595222
3/13/14,03:35:00000,729592285,0,0,80091148,40937195313,37702773438,41184558594,72760536,71791214,76746414,729592285,0,0,80091148
3/13/14,03:40:00000,727326904,0,0,79407654,40893800781,37713601563,41143261719,72671227,71525063,76498085,727326904,0,0,79407654
3/13/14,03:45:00000,728454102,0,0,77040428,40863464844,37703578125,41111722656,72677017,71741554,76680717,728454102,0,0,77040428
3/13/14,03:50:00000,725209656,0,0,79998329,40860503906,37656097656,41112687500,72388069,71413170,76530357,725209656,0,0,79998329
3/13/14,03:55:00000,724615295,0,0,79531525,40860558594,37829167969,41116328125,72213364,71226669,76320190,724615234,0,0,79531525
3/13/14,04:00:00000,722514099,0,0,81331230,40843753906,37599191406,41105578125,72191895,71259995,76269676,722514099,0,0,81331230
3/13/14,04:05:00000,722366150,0,0,81178070,40838316406,37832121094,41097863281,71893860,71302330,76022255,722366211,0,0,81178070
3/13/14,04:10:00000,721846741,0,0,79616325,40827683594,37638972656,41091093750,72112907,71140129,76165741,721846741,0,0,79616325
3/13/14,04:15:00000,721040710,0,0,80502846,40829105469,37438859375,41093031250,71957947,71284012,76428383,721040710,0,0,80502846
3/13/14,04:20:00000,721495178,0,0,81318436,40805609375,37268015625,41073753906,72242783,71353142,76660133,721495178,0,0,81318436
3/13/14,04:25:00000,722832947,0,0,79162834,40808500000,37556351563,41075636719,72230278,71278282,76424469,722832947,0,0,79162834
3/13/14,04:30:00000,723926758,0,0,75285851,40797441406,37977222656,41066804688,72069382,71001320,76206665,723926758,0,0,75285851
3/13/14,04:35:00000,730337341,0,0,73362785,40785871094,37978917969,41058992188,72700798,71617210,76851334,730337341,0,0,73362785
3/13/14,04:40:00000,732823792,0,0,73369911,40776761719,38076804688,41048628906,72955154,71832924,76936363,732823792,0,0,73369911
3/13/14,04:45:00000,730125488,0,0,73797043,40774355469,38139664063,41046621094,72550018,71722908,76538597,730125488,0,0,73797043
3/13/14,04:50:00000,723798157,0,0,75742172,40779105469,38062875000,41049410156,71999626,71224144,75897873,723798157,0,0,75742172
3/13/14,04:55:00000,723574158,0,0,74895363,40841351563,38191078125,41108261719,71834862,71038841,75686043,723574158,0,0,74895363
3/13/14,05:00:00000,728191040,0,0,73386353,40847191406,38084355469,41119785156,72371735,71443657,76269951,728191040,0,0,73386353
3/13/14,05:05:00000,724441345,0,0,77236137,40813933594,37687105469,41091078125,72368088,71335442,76315163,724441345,0,0,77236137
3/13/14,05:10:00000,721058289,0,0,79434044,40808273438,37816082031,41089273438,71943542,70893707,75994064,721058289,0,0,79434052
3/13/14,05:15:00000,719369141,0,0,79759804,40856476563,37715378906,41131273438,71787865,70829849,75775459,719369141,0,0,79759804
3/13/14,05:20:00000,718764038,0,0,80084030,40834703125,37580398438,41110789063,71802719,70775948,76018494,718764038,0,0,80084030
3/13/14,05:25:00000,723260620,0,0,79256508,40934847656,37555308594,41202582031,72419678,71023598,76172340,723260620,0,0,79256508
3/13/14,05:30:00000,717429810,0,0,83887070,40912566406,37537082031,41177890625,71833542,70608795,75754372,717429810,0,0,83887070
3/13/14,05:35:00000,718025146,0,0,84672424,40816656250,37223468750,41105140625,72287041,71047852,76041573,718025146,0,0,84672424
3/13/14,05:40:00000,722536682,0,0,81186592,40789894531,37538453125,41207398438,72468681,70972305,76379951,722536682,0,0,81186592
3/13/14,05:45:00000,722388977,0,0,84078842,40482355469,37313941406,41172894531,72776443,71561676,76615479,722388977,0,0,84078842
3/13/14,05:50:00000,722991272,0,0,85213722,39847320313,37715195313,41169125000,73061279,71593666,76702660,722991272,0,0,85213722
3/13/14,05:55:00000,726100220,0,0,82827026,39590855469,38036371094,41251941406,73153389,71890724,76784111,726100220,0,0,82827026
3/13/14,06:00:00000,719709656,0,0,90128685,39742746094,37814312500,41292921875,72564018,71267776,76479340,719709656,0,0,90128685
3/13/14,06:05:00000,686253906,0,0,121978424,39693328125,37474386719,41316917969,69817772,68702148,73993065,686253906,0,0,121978424
3/13/14,06:10:00000,647991577,0,0,148512299,39578832031,37735156250,41285230469,66122025,65552719,70771065,647991577,0,0,148512299
3/13/14,06:15:00000,635874512,0,0,150997360,39627859375,37986195313,41397042969,64557343,64302444,69466202,635874512,0,0,150997360
3/13/14,06:20:00000,635746826,0,0,154287964,39424207031,38042761719,41329105469,64945244,64183952,69656097,635746826,0,0,154287964
3/13/14,06:25:00000,629769043,0,0,155981232,39726578125,37338304688,41355515625,64349693,64138176,69583397,629769043,0,0,155981232
3/13/14,06:30:00000,635045105,0,0,150491562,39960578125,38508199219,41303886719,63924088,63717987,69042740,635045105,0,0,150491562
3/13/14,06:35:00000,620977234,0,0,165619553,39313757813,37832980469,40823476563,64057198,63929661,68695160,620977234,0,0,165619553
3/13/14,06:40:00000,615951477,0,0,171825882,39003695313,37347523438,40573058594,64229958,64258476,68983971,615951477,0,0,171825882
3/13/14,06:45:00000,614212646,0,0,171236069,38847597656,36969378906,40570335938,64632896,64208534,68998650,614212646,0,0,171236069
3/13/14,06:50:00000,605176208,0,0,172861237,38973351563,36613605469,40558144531,63886940,63663757,68272484,605176208,0,0,172861237
3/13/14,06:55:00000,598678772,0,0,171435623,38903378906,36684167969,40520875000,63298405,62824772,67633591,598678772,0,0,171435623
3/13/14,07:00:00000,597837646,0,0,166140198,38783582031,36910308594,40479367188,63182213,62411667,67246986,597837646,0,0,166140198
3/13/14,07:05:00000,596038940,0,0,161253387,38638394531,36451675781,40463488281,63049355,62200443,67807373,596038940,0,0,161253387
3/13/14,07:10:00000,608381165,0,0,150035507,38538765625,36453863281,40494679688,64101898,63190285,68701324,608381165,0,0,150035507
3/13/14,07:15:00000,627809998,0,0,139297180,38592718750,36526003906,40510039063,66093147,64665321,70039703,627809998,0,0,139297180
3/13/14,07:20:00000,617429199,0,0,144998932,38596238281,36468457031,40396898438,65130447,63698830,69517067,617429199,0,0,144998932
3/13/14,07:25:00000,621369202,0,0,138264771,38358125000,36505953125,40364378906,65327560,64408897,69722191,621369202,0,0,138264771
3/13/14,07:30:00000,624601074,0,0,136646683,38036101563,36381601563,40175453125,65711449,65459457,70275040,624601074,0,0,136646683
3/13/14,07:35:00000,637098938,0,0,129136887,38143667969,36618453125,40147769531,66623146,66362640,71194435,637098938,0,0,129136887
3/13/14,07:40:00000,647458191,0,0,124717384,38101046875,36528402344,40153464844,67741348,67431465,72155769,647458191,0,0,124717384
3/13/14,07:45:00000,660322144,0,0,117175407,38335171875,36483320313,40354875000,68593529,68439690,73203720,660322144,0,0,117175407
3/13/14,07:50:00000,668425842,0,0,109214966,38315152344,36396886719,40361386719,69433388,69129227,73917183,668425842,0,0,109214966
3/13/14,07:55:00000,664826538,0,0,109567535,38097804688,36059992188,40314480469,69511208,68911224,74083832,664826538,0,0,109567535
3/13/14,08:00:00000,684210449,0,0,100277817,37952691406,35813519531,40271757813,71757011,70833588,76301819,684210449,0,0,100277817
3/13/14,08:05:00000,687314819,0,0,99024223,38202746094,35485750000,40275289063,72240395,71040901,76730759,687314819,0,0,99024223
3/13/14,08:10:00000,705932312,0,0,86765625,37895582031,35925421875,40213992188,73929024,72857986,78255920,705932312,0,0,86765625
3/13/14,08:15:00000,694622742,0,0,97861961,38043964844,35830269531,40195625000,72773491,72040398,77142731,694622742,0,0,97861961
3/13/14,08:20:00000,691694763,0,0,100068550,37961046875,35839832031,40172226563,72516045,72013695,76758484,691694763,0,0,100068550
3/13/14,08:25:00000,689092651,0,0,99213623,37826406250,35697855469,40129976563,72556038,71757263,76723686,689092651,0,0,99213623
3/13/14,08:30:00000,709522888,0,0,91095276,37726437500,36033933594,40117101563,74332382,73478279,78773903,709522888,0,0,91095276
3/13/14,08:35:00000,724344910,0,0,81669441,37635273438,36182070313,40100300781,75891670,74661980,80180412,724344910,0,0,81669441
3/13/14,08:40:00000,720344116,0,0,83582870,37624394531,35857964844,40071058594,75735413,74187164,80419159,720344116,0,0,83582870
3/13/14,08:45:00000,728241760,0,0,80021179,37559441406,35925015625,40054953125,76593208,75109673,80999695,728241760,0,0,80021179
3/13/14,08:50:00000,735679138,0,0,75868668,37843566406,35909875000,40033585938,77329788,75662979,81408760,735679138,0,0,75868668
3/13/14,08:55:00000,731050110,0,0,77656822,38035621094,35693156250,40033714844,76999359,75137634,80954063,731050110,0,0,77656822
3/13/14,09:00:00000,746408630,0,0,64813499,38025367188,37497917969,40018886719,77114944,75326286,81147865,746408630,0,0,64813499
3/13/14,09:05:00000,743492065,0,0,62421471,37819503906,37787792969,40016960938,76549713,75160843,80697319,743492065,0,0,62421471
3/13/14,09:10:00000,753237305,0,0,55305489,37853328125,37682964844,39997085938,77514626,76206810,81733139,753237305,0,0,55305489
3/13/14,09:15:00000,760375732,0,0,48813324,38035492188,37677300781,40165796875,78221100,76604378,82002182,760375732,0,0,48813324
3/13/14,09:20:00000,767280090,0,0,46973618,38072316406,37859441406,40307191406,78613594,77133636,82437523,767280090,0,0,46973618
3/13/14,09:25:00000,770358337,0,0,44880131,37943777344,37856222656,40295214844,78922073,77614578,82856834,770358337,0,0,44880131
3/13/14,09:30:00000,779001099,0,0,38064568,38002957031,37804035156,40415722656,79560394,78417427,83742447,779001099,0,0,38064568
3/13/14,09:35:00000,775171204,0,0,41891121,37688542969,37405574219,40095210938,79752235,78985466,84048309,775171204,0,0,41891121
3/13/14,09:40:00000,789289795,0,0,24456516,38223082031,37930695313,40541566406,79773788,79982224,84056000,789289795,0,0,24456516
3/13/14,09:45:00000,792666626,0,0,20688704,38577140625,38062011719,40648125000,79976784,79830727,83770844,792666626,0,0,20688704
3/13/14,09:50:00000,797235840,0,0,14550750,39592738281,38009929688,40661625000,79840446,79524879,83625069,797235840,0,0,14550750
3/13/14,09:55:00000,790917236,0,0,18674820,38450359375,38019523438,40695574219,79575706,79842529,83867546,790917236,0,0,18674820
3/13/14,10:00:00000,790062256,0,0,20615320,38187101563,37777523438,40663718750,79621124,80084106,84471970,790062256,0,0,20615320
3/13/14,10:05:00000,795172424,0,0,18963711,38062988281,37591988281,40586207031,80590050,80856949,85094948,795172424,0,0,18963711
3/13/14,10:10:00000,796587524,0,0,19211872,38024484375,37449460938,40580710938,81124496,81232811,85014626,796587524,0,0,19211872
3/13/14,10:15:00000,797238647,0,0,19376354,38207375000,37418722656,40497671875,81113182,81257416,85064400,797238647,0,0,19376354
3/13/14,10:20:00000,785821777,0,0,25760185,37780585938,37269578125,40373375000,80458221,80568207,84381699,785821777,0,0,25760185
3/13/14,10:25:00000,794296143,0,0,21740622,37777261719,37289660156,40331933594,81373489,80795647,85866943,794296143,0,0,21740622
3/13/14,10:30:00000,801033264,0,0,20647909,37678089844,37101164063,40164035156,82420509,81794281,86907471,801033203,0,0,20647911
3/13/14,10:35:00000,817825989,0,0,9220934,37722101563,36956941406,40053132813,84482079,83534897,88763039,817825989,0,0,9220934
3/13/14,10:40:00000,822888916,0,0,6140469,37544214844,36932855469,40075648438,85015778,84046600,89688194,822888916,0,0,6140469
3/13/14,10:45:00000,828560425,0,0,4272232,37423742188,36851683594,40128109375,85590897,84894493,90391983,828560425,0,0,4272232
3/13/14,10:50:00000,835407043,0,0,2159670,37550695313,36936742188,40132371094,86045341,85480095,91008553,835407043,0,0,2159670
3/13/14,10:55:00000,843958191,0,3560881,0,37612414063,36776675781,40205964844,86913864,86305954,92084290,843958191,0,3560881,0
3/13/14,11:00:00000,833056335,0,0,7332220,37934113281,36753492188,40218687500,85703354,85016739,90478867,833056335,0,0,7332220
3/13/14,11:05:00000,817654724,0,0,22220602,37673011719,36570171875,40199289063,84693932,83856422,88927879,817654724,0,0,22220602
3/13/14,11:10:00000,814137329,0,0,23187346,37558574219,36722039063,40250003906,84240501,83454987,88467819,814137329,0,0,23187346
3/13/14,11:15:00000,821556152,0,0,20624239,37818820313,36571703125,40277242188,84991180,84051147,89151550,821556152,0,0,20624239
3/13/14,11:20:00000,820328979,0,0,22291283,38489664063,36540187500,40270796875,84342545,83492538,88641716,820328979,0,0,22291283
3/13/14,11:25:00000,820750427,0,0,21142715,38117031250,36916406250,40284257813,84152222,83693428,88659798,820750427,0,0,21142715
3/13/14,11:30:00000,828187927,0,0,19658979,37854589844,37177375000,40270003906,84709549,84451424,89645927,828187927,0,0,19658979
3/13/14,11:35:00000,820818909,0,0,24269180,37799621094,37105281250,40253625000,84254433,83331085,89252083,820818848,0,0,24269180
3/13/14,11:40:00000,825809143,0,0,22051937,37890570313,37486964844,40332558594,84334625,83484756,89303551,825809143,0,0,22051937
3/13/14,11:45:00000,822727356,0,0,22224728,37975648438,37339093750,40341363281,84130203,83210640,88961815,822727356,0,0,22224728
3/13/14,11:50:00000,821841064,0,0,24340389,37973738281,36801480469,40351582031,84531738,83475533,89268761,821841064,0,0,24340389
3/13/14,11:55:00000,838016479,0,0,16991245,38425207031,36779121094,40342421875,86115318,84893028,90342072,838016541,0,0,16991245
3/13/14,12:00:00000,829285950,0,0,22125931,38345562500,36463230469,40316292969,85480125,84370674,89806801,829285950,0,0,22125931
3/13/14,12:05:00000,824303589,0,0,25006243,38248535156,36686019531,40335320313,84850006,83740097,89170547,824303589,0,0,25006243
3/13/14,12:10:00000,820359009,0,0,26907894,38327664063,36103503906,40379875000,85010345,83489212,89154480,820359009,0,0,26907894
3/13/14,12:15:00000,823172058,0,0,25464674,38265410156,36252691406,40391421875,85198334,83750977,89327370,823172058,0,0,25464674
3/13/14,12:20:00000,818588074,0,0,28843981,38351535156,36181421875,40400167969,84605011,83382965,88864723,818588074,0,0,28843981
3/13/14,12:25:00000,819980286,0,0,29546682,38284144531,36235601563,40379261719,84815369,83588799,88957588,819980286,0,0,29546680
